Index	GLobal_Citing-ID	Global_Cited-ID	Citation_Content(GC)	Intention_Label	Citing_Paper_Title	Cited_Num_list	Cited_References_Title
1719	777	[674]	In particular, for applications such as question answering [21, 42, 8] and dialogue modeling [40, 34, 41], these words are of our main interest. // Specifically, in the recurrent neural network language model (RNNLM) ==[26]== the computational complexity is linearly dependent on the number of vocabulary words. // Thus, including all words of a language is computationally prohibitive.	b	A Neural Knowledge Language Model	[26]	['[26] Tomas Mikolov, Martin Karafiát, Lukas Burget, Jan Cernocky, and Sanjeev Khudanpur. Re- `current neural network based language model. In INTERSPEECH 2010, volume 2, page 3,2010.']
1720	777	[750]	In this paper, we propose a Neural Knowledge Language Model (NKLM) as a step towards addressing the limitations of traditional language modeling when it comes to exploiting factual knowledge. // In particular, we incorporate symbolic knowledge information from knowledge graphs ==[32]== into the RNNLM. // A knowledge graph (KG) is a collection of facts which have a form of (subject, relationship, object).	ho	A Neural Knowledge Language Model	[32]	['[32] Maximilian Nickel, Kevin Murphy, Volker Tresp, and Evgeniy Gabrilovich. A review ofrelational machine learning for knowledge graphs: From multi-relational link prediction toautomated knowledge graph construction. arXiv preprint arXiv:1503.00759, 2015.']
1721	777	[760, 613]	KGs are managed and updated in a similar way that Wikipedia pages are managed to date. // The KG embedding methods ==[10, 9]==, which is an extension of word embedding techniques [4] from neural language models, provide distributed representations for the entities in the KG. // In addition, the graph can be traversed for reasoning [15].	b	A Neural Knowledge Language Model	[10, 9]	['[10] Antoine Bordes, Jason Weston, Ronan Collobert, and Yoshua Bengio. Learning structuredembeddings of knowledge bases. In AAAI 2011, 2011.', '[9] Antoine Bordes, Nicolas Usunier, Alberto Garcia-Duran, Jason Weston, and Oksana Yakhnenko. Translating embeddings for modeling multi-relational data. In Advances in Neural Information Processing Systems, pages 2787–2795, 2013.']
1722	777	[671]	KGs are managed and updated in a similar way that Wikipedia pages are managed to date. // The KG embedding methods [10, 9], which is an extension of word embedding techniques ==[4]== from neural language models, provide distributed representations for the entities in the KG. // In addition, the graph can be traversed for reasoning [15].	b	A Neural Knowledge Language Model	[4]	['[4] Yoshua Bengio, Réjean Ducharme, Pascal Vincent, and Christian Jauvin. A neural probabilisticlanguage model. In Journal of Machine Learning Research, 2003.']
1723	777	[761, 685]	One option is to generate a “vocabulary word” from the vocabulary softmax as is in the RNNLM. // The other option is to generate a “knowledge word” by copying a word contained in the description of the predicted fact ==[16, 14]==. // Considering that the fact description is short and often consists of out-of-vocabulary words, we predict the position of the chosen word within the fact description.	b	A Neural Knowledge Language Model	[16, 14]	['[16] Caglar Gulcehre, Sungjin Ahn, Ramesh Nallapati, Bowen Zhou, and Yoshua Bengio. Pointingthe unknown words. ACL 2016, 2016.', '[14] Jiatao Gu, Zhengdong Lu, Hang Li, and Victor O. K. Li. Incorporating copying mechanism insequence-to-sequence learning. CoRR, abs/1603.06393, 2016.']
1724	777	[660]	To this end, we introduce a new dataset, called WikiFacts. // For each topic in the dataset, a set of facts from the Freebase KG ==[7]== and a Wikipedia description of the same topic is provided along with the alignment information. // This alignment is done automatically by performing string matching between the fact description and the Wikipedia description.	ho	A Neural Knowledge Language Model	[7]	['[7] Kurt Bollacker, Colin Evans, Praveen Paritosh, Tim Sturge, and Jamie Taylor. Freebase: acollaboratively created graph database for structuring human knowledge. In Proceedings ofthe 2008 ACM SIGMOD international conference on Management of data, pages 1247–1250.ACM, 2008.']
1725	777	[674, 648]	Related Work Language modeling is among the most important challenges in natural language processing and understanding. // Beyond its usage as a standalone application, it has been an indispensable component in many language/speech tasks such as speech recognition ==[26, 1]==, machine translation [17], and dialogue systems [40, 34]. // Incorporating a language model into such downstream tasks leads to remarkable performance improvements, e.g., by filtering out many grammatically correct but statistically unlikely outcomes.	b	A Neural Knowledge Language Model	[26, 1]	['[26] Tomas Mikolov, Martin Karafiát, Lukas Burget, Jan Cernocky, and Sanjeev Khudanpur. Re- `current neural network based language model. In INTERSPEECH 2010, volume 2, page 3,2010.', ' [1] Ebru Arisoy, Tara N Sainath, Brian Kingsbury, and Bhuvana Ramabhadran. Deep neuralnetwork language models. In Proceedings of the NAACL-HLT 2012 Workshop: Will We Ever Really Replace the N-gram Model? On the Future of Language Modeling for HLT, pages 20–28.Association for Computational Linguistics, 2012.']
1726	777	[637]	Related Work Language modeling is among the most important challenges in natural language processing and understanding. // Beyond its usage as a standalone application, it has been an indispensable component in many language/speech tasks such as speech recognition [26, 1], machine translation ==[17]==, and dialogue systems [40, 34]. // Incorporating a language model into such downstream tasks leads to remarkable performance improvements, e.g., by filtering out many grammatically correct but statistically unlikely outcomes.	b	A Neural Knowledge Language Model	[17]	['[17] Caglar Gulcehre, Orhan Firat, Kelvin Xu, Kyunghyun Cho, Loic Barrault, Huei-Chi Lin, FethiBougares, Holger Schwenk, and Yoshua Bengio. On using monolingual corpora in neuralmachine translation. arXiv preprint arXiv:1503.03535, 2015.']
1727	777	[590, 720]	Related Work Language modeling is among the most important challenges in natural language processing and understanding. // Beyond its usage as a standalone application, it has been an indispensable component in many language/speech tasks such as speech recognition [26, 1], machine translation [17], and dialogue systems ==[40, 34]==. // Incorporating a language model into such downstream tasks leads to remarkable performance improvements, e.g., by filtering out many grammatically correct but statistically unlikely outcomes.	b	A Neural Knowledge Language Model	[40, 34]	['[40] Oriol Vinyals and Quoc Le. A neural conversational model. arXiv preprint arXiv:1506.05869,2015.', '[34] Iulian V Serban, Alessandro Sordoni, Yoshua Bengio, Aaron Courville, and Joelle Pineau.Building end-to-end dialogue systems using generative hierarchical neural networks. 30th AAAIConference on Artificial Intelligence, 2015.']
1728	777	[671, 674]	Incorporating a language model into such downstream tasks leads to remarkable performance improvements, e.g., by filtering out many grammatically correct but statistically unlikely outcomes. // There have been remarkable advances in language modeling research based on neural networks ==[4, 26]==. // In particular, the RNNLMs [26] are interesting for their ability to take advantage of longer term temporal dependencies without a strong conditional independence assumption.	b	A Neural Knowledge Language Model	[4, 26]	['[4] Yoshua Bengio, Réjean Ducharme, Pascal Vincent, and Christian Jauvin. A neural probabilisticlanguage model. In Journal of Machine Learning Research, 2003.', '[26] Tomas Mikolov, Martin Karafiát, Lukas Burget, Jan Cernocky, and Sanjeev Khudanpur. Re- `current neural network based language model. In INTERSPEECH 2010, volume 2, page 3,2010.']
